FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
191120;0000;;5;;
191120;0100;;4;;
191120;0200;;4;;
191120;0300;;3;;
191120;0400;;3;;
191120;0500;;5;;
191120;0600;;4;;
191120;0700;;8;;
191120;0800;;11;;
191120;0900;;6;;
191120;1000;;3;;
191120;1100;;1;;
191120;1200;;1;;
191120;1300;;1;;
191120;1400;;1;;
191120;1500;;4;;
191120;1600;;4;;
191120;1700;;5;;
191120;1800;;5;;
191120;1900;;9;;
191120;2000;;6;;
191120;2100;;8;;
191120;2200;;7;;
191120;2300;;3;;
191121;0000;;3;;
191121;0100;;4;;
191121;0200;;7;;
191121;0300;;4;;
191121;0400;;4;;
191121;0500;;3;;
191121;0600;;4;;
191121;0700;;12;;
191121;0800;;10;;
191121;0900;;13;;
191121;1000;;9;;
191121;1100;;6;;
191121;1200;;1;;
191121;1300;;1;;
191121;1400;;1;;
191121;1500;;1;;
191121;1600;;3;;
191121;1700;;9;;
191121;1800;;7;;
191121;1900;;7;;
191121;2000;;6;;
191121;2100;;8;;
191121;2200;;7;;
191121;2300;;6;;
191122;0000;;5;;
191122;0100;;3;;
191122;0200;;2;;
191122;0300;;4;;
191122;0400;;2;;
191122;0500;;5;;
191122;0600;;9;;
191122;0700;;13;;
191122;0800;;10;;
191122;0900;;11;;
191122;1000;;12;;
191122;1100;;9;;
191122;1200;;12;;
191122;1300;;7;;
191122;1400;;8;;
191122;1500;;9;;
191122;1600;;5;;
191122;1700;;2;;
191122;1800;;7;;
191122;1900;;8;;
191122;2000;;4;;
191122;2100;;16;;
191122;2200;;5;;
191122;2300;;11;;
191123;0000;;12;;
191123;0100;;8;;
191123;0200;;13;;
191123;0300;;11;;
191123;0400;;9;;
191123;0500;;15;;
191123;0600;;10;;
191123;0700;;21;;
191123;0800;;11;;
191123;0900;;10;;
191123;1000;;11;;
191123;1100;;12;;
191123;1200;;8;;
191123;1300;;7;;
191123;1400;;10;;
191123;1500;;13;;
191123;1600;;8;;
191123;1700;;5;;
191123;1800;;7;;
191123;1900;;8;;
191123;2000;;5;;
191123;2100;;2;;
191123;2200;;7;;
191123;2300;;10;;
191124;0000;;8;;
191124;0100;;8;;
191124;0200;;4;;
191124;0300;;2;;
191124;0400;;6;;
191124;0500;;3;;
191124;0600;;4;;
191124;0700;;6;;
191124;0800;;6;;
191124;0900;;3;;
191124;1000;;1;;
191124;1100;;3;;
191124;1200;;1;;
191124;1300;;5;;
191124;1400;;7;;
191124;1500;;5;;
191124;1600;;2;;
191124;1700;;3;;
191124;1800;;5;;
191124;1900;;5;;
191124;2000;;7;;
191124;2100;;6;;
191124;2200;;19;;
191124;2300;;10;;
191125;0000;;13;;
191125;0100;;19;;
191125;0200;;19;;
191125;0300;;2;;
191125;0400;;1;;
191125;0500;;2;;
191125;0600;;4;;
191125;0700;;10;;
191125;0800;;8;;
191125;0900;;3;;
191125;1000;;5;;
191125;1100;;5;;
191125;1200;;4;;
191125;1300;;3;;
191125;1400;;3;;
191125;1500;;4;;
191125;1600;;4;;
191125;1700;;8;;
191125;1800;;9;;
191125;1900;;6;;
191125;2000;;17;;
191125;2100;;13;;
191125;2200;;13;;
191125;2300;;8;;
191126;0000;;21;;
191126;0100;;14;;
191126;0200;;10;;
191126;0300;;13;;
191126;0400;;16;;
191126;0500;;13;;
191126;0600;;13;;
191126;0700;;15;;
191126;0800;;17;;
191126;0900;;4;;
191126;1000;;1;;
191126;1100;;1;;
191126;1200;;1;;
191126;1300;;3;;
191126;1400;;2;;
191126;1500;;1;;
191126;1600;;2;;
191126;1700;;3;;
191126;1800;;3;;
191126;1900;;11;;
191126;2000;;7;;
191126;2100;;5;;
191126;2200;;6;;
191126;2300;;12;;
191127;0000;;14;;
191127;0100;;16;;
191127;0200;;9;;
191127;0300;;8;;
191127;0400;;5;;
191127;0500;;9;;
191127;0600;;10;;
191127;0700;;10;;
191127;0800;;8;;
191127;0900;;6;;
191127;1000;;5;;
191127;1100;;5;;
191127;1200;;1;;
191127;1300;;1;;
191127;1400;;1;;
191127;1500;;2;;
191127;1600;;3;;
191127;1700;;1;;
191127;1800;;1;;
191127;1900;;1;;
191127;2000;;5;;
191127;2100;;7;;
191127;2200;;11;;
191127;2300;;7;;
191128;0000;;3;;
191128;0100;;6;;
191128;0200;;5;;
191128;0300;;5;;
191128;0400;;5;;
191128;0500;;6;;
191128;0600;;16;;
191128;0700;;10;;
191128;0800;;7;;
191128;0900;;9;;
191128;1000;;6;;
191128;1100;;3;;
191128;1200;;1;;
191128;1300;;1;;
191128;1400;;1;;
191128;1500;;1;;
191128;1600;;2;;
191128;1700;;2;;
191128;1800;;5;;
191128;1900;;4;;
191128;2000;;2;;
191128;2100;;1;;
191128;2200;;1;;
191128;2300;;3;;
191129;0000;;2;;
191129;0100;;3;;
191129;0200;;3;;
191129;0300;;4;;
191129;0400;;2;;
191129;0500;;1;;
191129;0600;;1;;
191129;0700;;4;;
191129;0800;;5;;
191129;0900;;7;;
191129;1000;;10;;
191129;1100;;6;;
191129;1200;;4;;
191129;1300;;3;;
191129;1400;;3;;
191129;1500;;4;;
191129;1600;;3;;
191129;1700;;3;;
191129;1800;;11;;
191129;1900;;7;;
191129;2000;;8;;
191129;2100;;8;;
191129;2200;;7;;
191129;2300;;17;;
191130;0000;;22;;
191130;0100;;11;;
191130;0200;;16;;
191130;0300;;10;;
191130;0400;;6;;
191130;0500;;4;;
191130;0600;;7;;
191130;0700;;14;;
191130;0800;;11;;
191130;0900;;7;;
191130;1000;;4;;
191130;1100;;6;;
191130;1200;;4;;
191130;1300;;1;;
191130;1400;;1;;
191130;1500;;1;;
191130;1600;;3;;
191130;1700;;3;;
191130;1800;;1;;
191130;1900;;5;;
191130;2000;;5;;
191130;2100;;2;;
191130;2200;;3;;
191130;2300;;4;;
191201;0000;;3;;
191201;0100;;3;;
191201;0200;;4;;
191201;0300;;4;;
191201;0400;;6;;
191201;0500;;6;;
191201;0600;;1;;
191201;0700;;2;;
191201;0800;;3;;
191201;0900;;2;;
191201;1000;;2;;
191201;1100;;1;;
191201;1200;;1;;
191201;1300;;1;;
191201;1400;;5;;
191201;1500;;3;;
191201;1600;;1;;
191201;1700;;4;;
191201;1800;;7;;
191201;1900;;6;;
191201;2000;;9;;
191201;2100;;8;;
191201;2200;;6;;
191201;2300;;4;;
191202;0000;;5;;
191202;0100;;2;;
191202;0200;;1;;
191202;0300;;3;;
191202;0400;;1;;
191202;0500;;1;;
191202;0600;;1;;
191202;0700;;3;;
191202;0800;;6;;
191202;0900;;8;;
191202;1000;;6;;
191202;1100;;5;;
191202;1200;;3;;
191202;1300;;;7;
191202;1400;;6;;
191202;1500;;3;;
191202;1600;;2;;
191202;1700;;3;;
191202;1800;;6;;
191202;1900;;6;;
191202;2000;;7;;
191202;2100;;6;;
191202;2200;;4;;
191202;2300;;10;;
191203;0000;;7;;
191203;0100;;5;;
191203;0200;;5;;
191203;0300;;5;;
191203;0400;;7;;
191203;0500;;9;;
191203;0600;;8;;
191203;0700;;7;;
191203;0800;;7;;
191203;0900;;7;;
191203;1000;;5;;
191203;1100;;9;;
191203;1200;;8;;
191203;1300;;7;;
191203;1400;;6;;
191203;1500;;6;;
191203;1600;;7;;
191203;1700;;10;;
191203;1800;;8;;
191203;1900;;6;;
191203;2000;;3;;
191203;2100;;10;;
191203;2200;;8;;
191203;2300;;5;;
191204;0000;;5;;
191204;0100;;5;;
191204;0200;;4;;
191204;0300;;2;;
191204;0400;;6;;
191204;0500;;7;;
191204;0600;;7;;
191204;0700;;10;;
191204;0800;;6;;
191204;0900;;6;;
191204;1000;;3;;
191204;1100;;2;;
191204;1200;;3;;
191204;1300;;2;;
191204;1400;;1;;
191204;1500;;3;;
191204;1600;;5;;
191204;1700;;9;;
191204;1800;;7;;
191204;1900;;7;;
191204;2000;;8;;
191204;2100;;10;;
191204;2200;;7;;
191204;2300;;4;;
191205;0000;;7;;
191205;0100;;6;;
191205;0200;;1;;
191205;0300;;1;;
191205;0400;;6;;
191205;0500;;5;;
191205;0600;;3;;
191205;0700;;11;;
191205;0800;;8;;
191205;0900;;7;;
191205;1000;;4;;
191205;1100;;1;;
191205;1200;;5;;
191205;1300;;3;;
191205;1400;;3;;
191205;1500;;3;;
191205;1600;;6;;
191205;1700;;8;;
191205;1800;;4;;
191205;1900;;2;;
191205;2000;;3;;
191205;2100;;9;;
191205;2200;;8;;
191205;2300;;5;;
191206;0000;;5;;
191206;0100;;5;;
191206;0200;;5;;
191206;0300;;3;;
191206;0400;;10;;
191206;0500;;5;;
191206;0600;;1;;
191206;0700;;4;;
191206;0800;;9;;
191206;0900;;6;;
191206;1000;;3;;
191206;1100;;8;;
191206;1200;;8;;
191206;1300;;4;;
191206;1400;;2;;
191206;1500;;6;;
191206;1600;;9;;
191206;1700;;10;;
191206;1800;;5;;
191206;1900;;6;;
191206;2000;;5;;
191206;2100;;3;;
191206;2200;;1;;
191206;2300;;4;;
191207;0000;;7;;
191207;0100;;8;;
191207;0200;;8;;
191207;0300;;9;;
191207;0400;;5;;
191207;0500;;6;;
191207;0600;;3;;
191207;0700;;2;;
191207;0800;;3;;
191207;0900;;8;;
191207;1000;;6;;
191207;1100;;4;;
191207;1200;;2;;
191207;1300;;2;;
191207;1400;;4;;
191207;1500;;5;;
191207;1600;;8;;
191207;1700;;8;;
191207;1800;;5;;
191207;1900;;6;;
191207;2000;;9;;
191207;2100;;9;;
191207;2200;;6;;
191207;2300;;9;;
191208;0000;;12;;
191208;0100;;7;;
191208;0200;;3;;
191208;0300;;2;;
191208;0400;;3;;
191208;0500;;3;;
191208;0600;;6;;
191208;0700;;7;;
191208;0800;;4;;
191208;0900;;3;;
191208;1000;;4;;
191208;1100;;5;;
191208;1200;;2;;
191208;1300;;2;;
191208;1400;;4;;
191208;1500;;6;;
191208;1600;;4;;
191208;1700;;1;;
191208;1800;;4;;
191208;1900;;2;;
191208;2000;;3;;
191208;2100;;3;;
191208;2200;;2;;
191208;2300;;4;;
191209;0000;;4;;
191209;0100;;4;;
191209;0200;;2;;
191209;0300;;3;;
191209;0400;;2;;
191209;0500;;1;;
191209;0600;;1;;
191209;0700;;3;;
191209;0800;;9;;
191209;0900;;9;;
191209;1000;;5;;
191209;1100;;5;;
191209;1200;;6;;
191209;1300;;8;;
191209;1400;;6;;
191209;1500;;2;;
191209;1600;;3;;
191209;1700;;2;;
191209;1800;;1;;
191209;1900;;3;;
191209;2000;;3;;
191209;2100;;3;;
191209;2200;;3;;
191209;2300;;2;;
191210;0000;;4;;
191210;0100;;4;;
191210;0200;;3;;
191210;0300;;4;;
191210;0400;;2;;
191210;0500;;3;;
191210;0600;;3;;
191210;0700;;3;;
191210;0800;;2;;
191210;0900;;7;;
191210;1000;;6;;
191210;1100;;8;;
191210;1200;;11;;
191210;1300;;6;;
191210;1400;;8;;
191210;1500;;9;;
191210;1600;;7;;
191210;1700;;5;;
191210;1800;;3;;
191210;1900;;4;;
191210;2000;;3;;
191210;2100;;6;;
191210;2200;;3;;
191210;2300;;4;;
191211;0000;;5;;
191211;0100;;2;;
191211;0200;;1;;
191211;0300;;3;;
191211;0400;;3;;
191211;0500;;1;;
191211;0600;;7;;
191211;0700;;8;;
191211;0800;;7;;
191211;0900;;4;;
191211;1000;;3;;
191211;1100;;2;;
191211;1200;;3;;
191211;1300;;4;;
191211;1400;;4;;
191211;1500;;5;;
191211;1600;;3;;
191211;1700;;5;;
191211;1800;;7;;
191211;1900;;10;;
191211;2000;;10;;
191211;2100;;5;;
191211;2200;;7;;
191211;2300;;9;;
191212;0000;;9;;
191212;0100;;7;;
191212;0200;;4;;
191212;0300;;7;;
191212;0400;;12;;
191212;0500;;12;;
191212;0600;;17;;
191212;0700;;16;;
191212;0800;;11;;
191212;0900;;9;;
191212;1000;;4;;
191212;1100;;1;;
191212;1200;;2;;
191212;1300;;2;;
191212;1400;;1;;
191212;1500;;2;;
191212;1600;;4;;
191212;1700;;6;;
191212;1800;;10;;
191212;1900;;7;;
191212;2000;;6;;
191212;2100;;10;;
191212;2200;;6;;
191212;2300;;5;;
191213;0000;;7;;
191213;0100;;4;;
191213;0200;;2;;
191213;0300;;5;;
191213;0400;;3;;
191213;0500;;1;;
191213;0600;;1;;
191213;0700;;4;;
191213;0800;;4;;
191213;0900;;2;;
191213;1000;;1;;
191213;1100;;1;;
191213;1200;;1;;
191213;1300;;3;;
191213;1400;;1;;
191213;1500;;1;;
191213;1600;;2;;
191213;1700;;3;;
191213;1800;;3;;
191213;1900;;1;;
191213;2000;;1;;
191213;2100;;2;;
191213;2200;;5;;
191213;2300;;4;;
191214;0000;;4;;
191214;0100;;3;;
191214;0200;;1;;
191214;0300;;1;;
191214;0400;;5;;
191214;0500;;5;;
191214;0600;;6;;
191214;0700;;9;;
191214;0800;;7;;
191214;0900;;3;;
191214;1000;;3;;
191214;1100;;5;;
191214;1200;;1;;
191214;1300;;1;;
191214;1400;;1;;
191214;1500;;3;;
191214;1600;;4;;
191214;1700;;2;;
191214;1800;;2;;
191214;1900;;6;;
191214;2000;;4;;
191214;2100;;7;;
191214;2200;;6;;
191214;2300;;6;;
191215;0000;;5;;
191215;0100;;4;;
191215;0200;;4;;
191215;0300;;4;;
191215;0400;;6;;
191215;0500;;5;;
191215;0600;;5;;
191215;0700;;9;;
191215;0800;;7;;
191215;0900;;5;;
191215;1000;;2;;
191215;1100;;3;;
191215;1200;;3;;
191215;1300;;6;;
191215;1400;;5;;
191215;1500;;2;;
191215;1600;;2;;
191215;1700;;3;;
191215;1800;;3;;
191215;1900;;4;;
191215;2000;;6;;
191215;2100;;5;;
191215;2200;;3;;
191215;2300;;4;;
191216;0000;;5;;
191216;0100;;3;;
191216;0200;;4;;
191216;0300;;1;;
191216;0400;;1;;
191216;0500;;4;;
191216;0600;;7;;
191216;0700;;7;;
191216;0800;;8;;
191216;0900;;6;;
191216;1000;;4;;
191216;1100;;8;;
191216;1200;;5;;
191216;1300;;1;;
191216;1400;;1;;
191216;1500;;2;;
191216;1600;;1;;
191216;1700;;3;;
191216;1800;;5;;
191216;1900;;6;;
191216;2000;;8;;
191216;2100;;6;;
191216;2200;;5;;
191216;2300;;4;;
191217;0000;;1;;
191217;0100;;1;;
191217;0200;;1;;
191217;0300;;1;;
191217;0400;;3;;
191217;0500;;3;;
191217;0600;;5;;
191217;0700;;7;;
191217;0800;;6;;
191217;0900;;6;;
191217;1000;;7;;
191217;1100;;1;;
191217;1200;;11;;
191217;1300;;10;;
191217;1400;;5;;
191217;1500;;2;;
191217;1600;;1;;
191217;1700;;2;;
191217;1800;;2;;
191217;1900;;3;;
191217;2000;;4;;
191217;2100;;4;;
191217;2200;;3;;
191217;2300;;3;;
191218;0000;;8;;
191218;0100;;8;;
191218;0200;;6;;
191218;0300;;5;;
191218;0400;;6;;
191218;0500;;4;;
191218;0600;;4;;
191218;0700;;3;;
191218;0800;;2;;
191218;0900;;1;;
191218;1000;;1;;
191218;1100;;1;;
191218;1200;;1;;
191218;1300;;1;;
191218;1400;;1;;
191218;1500;;1;;
191218;1600;;1;;
191218;1700;;1;;
191218;1800;;1;;
191218;1900;;1;;
191218;2000;;1;;
191218;2100;;1;;
191218;2200;;1;;
191218;2300;;2;;
191219;0000;;1;;
191219;0100;;1;;
191219;0200;;1;;
191219;0300;;4;;
191219;0400;;2;;
191219;0500;;6;;
191219;0600;;5;;
191219;0700;;7;;
191219;0800;;4;;
191219;0900;;6;;
191219;1000;;13;;
191219;1100;;8;;
191219;1200;;8;;
191219;1300;;8;;
191219;1400;;7;;
191219;1500;;4;;
191219;1600;;3;;
191219;1700;;3;;
191219;1800;;6;;
191219;1900;;4;;
191219;2000;;9;;
191219;2100;;6;;
191219;2200;;8;;
191219;2300;;5;;
191220;0000;;4;;
191220;0100;;4;;
191220;0200;;7;;
191220;0300;;6;;
191220;0400;;5;;
191220;0500;;7;;
191220;0600;;9;;
191220;0700;;9;;
191220;0800;;16;;
191220;0900;;5;;
191220;1000;;3;;
191220;1100;;2;;
191220;1200;;1;;
191220;1300;;1;;
191220;1400;;1;;
191220;1500;;1;;
191220;1600;;1;;
191220;1700;;3;;
191220;1800;;5;;
191220;1900;;11;;
191220;2000;;9;;
191220;2100;;8;;
191220;2200;;7;;
191220;2300;;4;;
191221;0000;;2;;
191221;0100;;3;;
191221;0200;;3;;
191221;0300;;1;;
191221;0400;;2;;
191221;0500;;2;;
191221;0600;;5;;
191221;0700;;5;;
191221;0800;;4;;
191221;0900;;4;;
191221;1000;;1;;
191221;1100;;1;;
191221;1200;;1;;
191221;1300;;1;;
191221;1400;;6;;
191221;1500;;5;;
191221;1600;;3;;
191221;1700;;1;;
191221;1800;;5;;
191221;1900;;3;;
191221;2000;;1;;
191221;2100;;5;;
191221;2200;;4;;
191221;2300;;3;;
191222;0000;;1;;
191222;0100;;1;;
191222;0200;;1;;
191222;0300;;1;;
191222;0400;;1;;
191222;0500;;10;;
191222;0600;;8;;
191222;0700;;6;;
191222;0800;;6;;
191222;0900;;4;;
191222;1000;;3;;
191222;1100;;5;;
191222;1200;;3;;
191222;1300;;2;;
191222;1400;;1;;
191222;1500;;1;;
191222;1600;;1;;
191222;1700;;1;;
191222;1800;;1;;
191222;1900;;1;;
191222;2000;;1;;
191222;2100;;4;;
191222;2200;;1;;
191222;2300;;2;;
191223;0000;;7;;
191223;0100;;5;;
191223;0200;;1;;
191223;0300;;3;;
191223;0400;;5;;
191223;0500;;7;;
191223;0600;;5;;
191223;0700;;11;;
191223;0800;;7;;
191223;0900;;1;;
191223;1000;;1;;
191223;1100;;1;;
191223;1200;;1;;
191223;1300;;2;;
191223;1400;;3;;
191223;1500;;3;;
191223;1600;;6;;
191223;1700;;3;;
191223;1800;;1;;
191223;1900;;1;;
191223;2000;;1;;
191223;2100;;2;;
191223;2200;;5;;
191223;2300;;6;;
191224;0000;;4;;
191224;0100;;1;;
191224;0200;;1;;
191224;0300;;2;;
191224;0400;;2;;
191224;0500;;1;;
191224;0600;;1;;
191224;0700;;1;;
191224;0800;;2;;
191224;0900;;1;;
191224;1000;;1;;
191224;1100;;1;;
191224;1200;;1;;
191224;1300;;1;;
191224;1400;;4;;
191224;1500;;2;;
191224;1600;;2;;
191224;1700;;1;;
191224;1800;;4;;
191224;1900;;4;;
191224;2000;;7;;
191224;2100;;8;;
191224;2200;;4;;
191224;2300;;2;;
191225;0000;;2;;
191225;0100;;5;;
191225;0200;;2;;
191225;0300;;4;;
191225;0400;;11;;
191225;0500;;8;;
191225;0600;;5;;
191225;0700;;6;;
191225;0800;;7;;
191225;0900;;5;;
191225;1000;;4;;
191225;1100;;1;;
191225;1200;;1;;
191225;1300;;1;;
191225;1400;;1;;
191225;1500;;4;;
191225;1600;;6;;
191225;1700;;3;;
191225;1800;;5;;
191225;1900;;5;;
191225;2000;;3;;
191225;2100;;4;;
191225;2200;;3;;
191225;2300;;2;;
191226;0000;;5;;
191226;0100;;3;;
191226;0200;;1;;
191226;0300;;1;;
191226;0400;;1;;
191226;0500;;1;;
191226;0600;;3;;
191226;0700;;2;;
191226;0800;;2;;
191226;0900;;5;;
191226;1000;;5;;
191226;1100;;5;;
191226;1200;;6;;
191226;1300;;6;;
191226;1400;;5;;
191226;1500;;2;;
191226;1600;;2;;
191226;1700;;3;;
191226;1800;;2;;
191226;1900;;1;;
191226;2000;;13;;
191226;2100;;8;;
191226;2200;;8;;
191226;2300;;17;;
191227;0000;;1;;
191227;0100;;1;;
191227;0200;;1;;
191227;0300;;5;;
191227;0400;;3;;
191227;0500;;4;;
191227;0600;;7;;
191227;0700;;13;;
191227;0800;;11;;
191227;0900;;7;;
191227;1000;;4;;
191227;1100;;4;;
191227;1200;;4;;
191227;1300;;5;;
191227;1400;;6;;
191227;1500;;1;;
191227;1600;;1;;
191227;1700;;2;;
191227;1800;;5;;
191227;1900;;5;;
191227;2000;;4;;
191227;2100;;2;;
191227;2200;;1;;
191227;2300;;2;;
191228;0000;;3;;
191228;0100;;1;;
191228;0200;;10;;
191228;0300;;6;;
191228;0400;;3;;
191228;0500;;1;;
191228;0600;;1;;
191228;0700;;2;;
191228;0800;;2;;
191228;0900;;7;;
191228;1000;;6;;
191228;1100;;7;;
191228;1200;;5;;
191228;1300;;5;;
191228;1400;;1;;
191228;1500;;1;;
191228;1600;;5;;
191228;1700;;4;;
191228;1800;;3;;
191228;1900;;10;;
191228;2000;;6;;
191228;2100;;1;;
191228;2200;;3;;
191228;2300;;9;;
191229;0000;;4;;
191229;0100;;1;;
191229;0200;;2;;
191229;0300;;1;;
191229;0400;;2;;
191229;0500;;3;;
191229;0600;;11;;
191229;0700;;9;;
191229;0800;;11;;
191229;0900;;8;;
191229;1000;;3;;
191229;1100;;2;;
191229;1200;;10;;
191229;1300;;6;;
191229;1400;;6;;
191229;1500;;5;;
191229;1600;;6;;
191229;1700;;11;;
191229;1800;;8;;
191229;1900;;5;;
191229;2000;;3;;
191229;2100;;4;;
191229;2200;;3;;
191229;2300;;8;;
191230;0000;;6;;
191230;0100;;4;;
191230;0200;;6;;
191230;0300;;7;;
191230;0400;;7;;
191230;0500;;5;;
191230;0600;;4;;
191230;0700;;8;;
191230;0800;;14;;
191230;0900;;8;;
191230;1000;;10;;
191230;1100;;6;;
191230;1200;;7;;
191230;1300;;5;;
191230;1400;;9;;
191230;1500;;9;;
191230;1600;;9;;
191230;1700;;3;;
191230;1800;;5;;
191230;1900;;4;;
191230;2000;;3;;
191230;2100;;6;;
191230;2200;;3;;
191230;2300;;1;;
191231;0000;;5;;
191231;0100;;6;;
191231;0200;;6;;
191231;0300;;4;;
191231;0400;;2;;
191231;0500;;2;;
191231;0600;;4;;
191231;0700;;6;;
191231;0800;;8;;
191231;0900;;4;;
191231;1000;;2;;
191231;1100;;2;;
191231;1200;;1;;
191231;1300;;1;;
191231;1400;;3;;
191231;1500;;6;;
191231;1600;;3;;
191231;1700;;1;;
191231;1800;;8;;
191231;1900;;14;;
191231;2000;;10;;
191231;2100;;12;;
191231;2200;;12;;
191231;2300;;6;;
200101;0000;;4;;
200101;0100;;9;;
200101;0200;;7;;
200101;0300;;4;;
200101;0400;;5;;
200101;0500;;11;;
200101;0600;;8;;
200101;0700;;7;;
200101;0800;;10;;
200101;0900;;7;;
200101;1000;;4;;
200101;1100;;2;;
200101;1200;;3;;
200101;1300;;6;;
200101;1400;;4;;
200101;1500;;5;;
200101;1600;;4;;
200101;1700;;6;;
200101;1800;;3;;
200101;1900;;2;;
200101;2000;;5;;
200101;2100;;7;;
200101;2200;;4;;
200101;2300;;2;;
200102;0000;;2;;
200102;0100;;4;;
200102;0200;;2;;
200102;0300;;1;;
200102;0400;;3;;
200102;0500;;5;;
200102;0600;;8;;
200102;0700;;;8;
200102;0800;;;8;
200102;0900;;;8;
200102;1000;;;8;
200102;1100;;;8;
200102;1200;;;;
200102;1300;;;;
200102;1400;;;;
200102;1500;;;8;
200102;1600;;;;
200102;1700;;1;;
200102;1800;;1;;
200102;1900;;1;;
200102;2000;;1;;
200102;2100;;1;;
200102;2200;;1;;
200102;2300;;3;;
200103;0000;;8;;
200103;0100;;5;;
200103;0200;;1;;
200103;0300;;1;;
200103;0400;;3;;
200103;0500;;3;;
200103;0600;;3;;
200103;0700;;1;;
200103;0800;;9;;
200103;0900;;6;;
200103;1000;;2;;
200103;1100;;1;;
200103;1200;;1;;
200103;1300;;3;;
200103;1400;;1;;
200103;1500;;2;;
200103;1600;;2;;
200103;1700;;2;;
200103;1800;;1;;
200103;1900;;1;;
200103;2000;;3;;
200103;2100;;3;;
200103;2200;;2;;
200103;2300;;1;;
200104;0000;;1;;
200104;0100;;1;;
200104;0200;;3;;
200104;0300;;4;;
200104;0400;;3;;
200104;0500;;4;;
200104;0600;;5;;
200104;0700;;7;;
200104;0800;;5;;
200104;0900;;4;;
200104;1000;;4;;
200104;1100;;1;;
200104;1200;;1;;
200104;1300;;1;;
200104;1400;;1;;
200104;1500;;5;;
200104;1600;;6;;
200104;1700;;5;;
200104;1800;;2;;
200104;1900;;2;;
200104;2000;;7;;
200104;2100;;4;;
200104;2200;;1;;
200104;2300;;1;;
200105;0000;;4;;
200105;0100;;3;;
200105;0200;;5;;
200105;0300;;4;;
200105;0400;;2;;
200105;0500;;1;;
200105;0600;;3;;
200105;0700;;4;;
200105;0800;;2;;
200105;0900;;3;;
200105;1000;;2;;
200105;1100;;1;;
200105;1200;;4;;
200105;1300;;3;;
200105;1400;;1;;
200105;1500;;5;;
200105;1600;;7;;
200105;1700;;5;;
200105;1800;;1;;
200105;1900;;1;;
200105;2000;;1;;
200105;2100;;1;;
200105;2200;;1;;
200105;2300;;1;;
200106;0000;;5;;
200106;0100;;4;;
200106;0200;;3;;
200106;0300;;1;;
200106;0400;;1;;
200106;0500;;5;;
200106;0600;;6;;
200106;0700;;6;;
200106;0800;;;2;
200106;0900;;13;;
200106;1000;;8;;
200106;1100;;3;;
200106;1200;;4;;
200106;1300;;7;;
200106;1400;;6;;
200106;1500;;3;;
200106;1600;;2;;
200106;1700;;3;;
200106;1800;;2;;
200106;1900;;3;;
200106;2000;;1;;
200106;2100;;2;;
200106;2200;;5;;
200106;2300;;5;;
200107;0000;;2;;
200107;0100;;1;;
200107;0200;;4;;
200107;0300;;5;;
200107;0400;;7;;
200107;0500;;9;;
200107;0600;;13;;
200107;0700;;11;;
200107;0800;;16;;
200107;0900;;11;;
200107;1000;;7;;
200107;1100;;3;;
200107;1200;;2;;
200107;1300;;2;;
200107;1400;;2;;
200107;1500;;1;;
200107;1600;;1;;
200107;1700;;1;;
200107;1800;;2;;
200107;1900;;2;;
200107;2000;;1;;
200107;2100;;1;;
200107;2200;;2;;
200107;2300;;1;;
200108;0000;;2;;
200108;0100;;1;;
200108;0200;;1;;
200108;0300;;1;;
200108;0400;;2;;
200108;0500;;1;;
200108;0600;;3;;
200108;0700;;2;;
200108;0800;;1;;
200108;0900;;1;;
200108;1000;;3;;
200108;1100;;5;;
200108;1200;;8;;
200108;1300;;5;;
200108;1400;;2;;
200108;1500;;2;;
200108;1600;;3;;
200108;1700;;5;;
200108;1800;;6;;
200108;1900;;5;;
200108;2000;;1;;
200108;2100;;6;;
200108;2200;;5;;
200108;2300;;1;;
200109;0000;;1;;
200109;0100;;1;;
200109;0200;;6;;
200109;0300;;5;;
200109;0400;;3;;
200109;0500;;3;;
200109;0600;;6;;
200109;0700;;8;;
200109;0800;;7;;
200109;0900;;3;;
200109;1000;;5;;
200109;1100;;2;;
200109;1200;;3;;
200109;1300;;2;;
200109;1400;;1;;
200109;1500;;2;;
200109;1600;;1;;
200109;1700;;1;;
200109;1800;;2;;
200109;1900;;3;;
200109;2000;;3;;
200109;2100;;3;;
200109;2200;;2;;
200109;2300;;2;;
200110;0000;;3;;
200110;0100;;1;;
200110;0200;;2;;
200110;0300;;3;;
200110;0400;;2;;
200110;0500;;6;;
200110;0600;;6;;
200110;0700;;4;;
200110;0800;;6;;
200110;0900;;4;;
200110;1000;;3;;
200110;1100;;2;;
200110;1200;;1;;
200110;1300;;1;;
200110;1400;;;;
200110;1500;;6;;
200110;1600;;6;;
200110;1700;;4;;
200110;1800;;1;;
200110;1900;;4;;
200110;2000;;4;;
200110;2100;;2;;
200110;2200;;4;;
200110;2300;;2;;
200111;0000;;1;;
200111;0100;;3;;
200111;0200;;2;;
200111;0300;;2;;
200111;0400;;3;;
200111;0500;;2;;
200111;0600;;4;;
200111;0700;;4;;
200111;0800;;4;;
200111;0900;;1;;
200111;1000;;1;;
200111;1100;;1;;
200111;1200;;1;;
200111;1300;;2;;
200111;1400;;1;;
200111;1500;;3;;
200111;1600;;9;;
200111;1700;;8;;
200111;1800;;3;;
200111;1900;;1;;
200111;2000;;2;;
