FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
110724;1100;;29,1;;
110724;1200;;32;;
110724;1300;;;;
110724;1400;;;;
110724;1500;;28,9;;
110724;1600;;22,5;;
110724;1700;;16,5;;
110724;1800;;32,6;;
110724;1900;;;;
110724;2000;;;;
110724;2100;;15,7;;
110724;2200;;23,2;;
110724;2300;;19,3;;
110725;0000;;22,1;;
110725;0100;;24,4;;
110725;0200;;15,9;;
110725;0300;;15,3;;
110725;0400;;37;;
110725;0500;;21;;
110725;0600;;28,7;;
110725;0700;;35,9;;
110725;0800;;42,2;;
110725;0900;;28,5;;
110725;1000;;30,7;;
110725;1100;;32,6;;
110725;1200;;24,8;;
110725;1300;;;;
110725;1400;;;;
110725;1500;;51,1;;
110725;1600;;16,6;;
110725;1700;;56,2;;
110725;1800;;60;;
110725;1900;;86,7998;;
110725;2000;;154,6;;
110725;2100;;66,7998;;
110725;2200;;47,3;;
110725;2300;;60;;
110726;0000;;51,7;;
110726;0100;;42,4;;
110726;0200;;30,8;;
110726;0300;;24,2;;
110726;0400;;21,9;;
110726;0500;;30;;
110726;0600;;20,9;;
110726;0700;;29,3;;
110726;0800;;35,4;;
110726;0900;;64,7;;
110726;1000;;49,2;;
110726;1100;;73,2998;;
110726;1200;;46,8;;
110726;1300;;49,2;;
110726;1400;;25;;
110726;1500;;23,4;;
110726;1600;;16,5;;
110726;1700;;40,5;;
110726;1800;;61,2;;
110726;1900;;144,1;;
110726;2000;;118,4;;
110726;2100;;69,1;;
110726;2200;;31,8;;
110726;2300;;14,6;;
110727;0000;;19,5;;
110727;0100;;15,6;;
110727;0200;;16,2;;
110727;0300;;18,5;;
110727;0400;;9,39998;;
110727;0500;;7,6;;
110727;0600;;11,3;;
110727;0700;;12,3;;
110727;0800;;11,3;;
110727;0900;;19,3;;
110727;1000;;32,6;;
110727;1100;;37,6;;
110727;1200;;41,5;;
110727;1300;;57,1;;
110727;1400;;33,9;;
110727;1500;;33,2;;
110727;1600;;24,7;;
110727;1700;;62,5;;
110727;1800;;40,8;;
110727;1900;;65,5;;
110727;2000;;100,3;;
110727;2100;;69,5;;
110727;2200;;42,3;;
110727;2300;;18,6;;
110728;0000;;21,2;;
110728;0100;;25,7;;
110728;0200;;23,6;;
110728;0300;;32,7;;
110728;0400;;36,3;;
110728;0500;;34,9;;
110728;0600;;31,6;;
110728;0700;;54,9;;
110728;0800;;23,2;;
110728;0900;;32,3;;
110728;1000;;22,7;;
110728;1100;;24,1;;
110728;1200;;26,3;;
110728;1300;;29,9;;
110728;1400;;34,8;;
110728;1500;;20,5;;
110728;1600;;71,7998;;
110728;1700;;46,7;;
110728;1800;;224,8;;
110728;1900;;198,6;;
110728;2000;;165,4;;
110728;2100;;114,3;;
110728;2200;;67,5;;
110728;2300;;40;;
110729;0000;;34,1;;
110729;0100;;42;;
110729;0200;;28,6;;
110729;0300;;25,5;;
110729;0400;;20,2;;
110729;0500;;28,5;;
110729;0600;;35,4;;
110729;0700;;;;
110729;0800;;86,5;;
110729;0900;;119;;
110729;1000;;103,7;;
110729;1100;;73,6;;
110729;1200;;29,2;;
110729;1300;;75,8999;;
110729;1400;;67,8999;;
110729;1500;;35,1;;
110729;1600;;28,2;;
110729;1700;;34,1;;
110729;1800;;88,7998;;
110729;1900;;95,2;;
110729;2000;;78,3999;;
110729;2100;;152,4;;
110729;2200;;533,5;;
110729;2300;;730,398;;
110730;0000;;883,898;;
110730;0100;;544,398;;
110730;0200;;479,2;;
110730;0300;;326,8;;
110730;0400;;212,1;;
110730;0500;;162,4;;
110730;0600;;77,8999;;
110730;0700;;157,4;;
110730;0800;;255,7;;
110730;0900;;193,7;;
110730;1000;;71,3999;;
110730;1100;;34,6;;
110730;1200;;15,9;;
110730;1300;;24,1;;
110730;1400;;28,2;;
110730;1500;;22,4;;
110730;1600;;30,1;;
110730;1700;;105,2;;
110730;1800;;207,7;;
110730;1900;;160,8;;
110730;2000;;166,3;;
110730;2100;;281,1;;
110730;2200;;370,2;;
110730;2300;;325;;
110731;0000;;273,7;;
110731;0100;;309;;
110731;0200;;189,4;;
110731;0300;;108,2;;
110731;0400;;132,2;;
110731;0500;;167,8;;
110731;0600;;110,4;;
110731;0700;;135,2;;
110731;0800;;153,4;;
110731;0900;;158,4;;
110731;1000;;65,1;;
110731;1100;;52,1;;
110731;1200;;34,4;;
110731;1300;;47,3;;
110731;1400;;38,5;;
110731;1500;;31,8;;
110731;1600;;47,6;;
110731;1700;;105,2;;
110731;1800;;41,7;;
110731;1900;;103,8;;
110731;2000;;169,5;;
110731;2100;;280,9;;
110731;2200;;331,9;;
110731;2300;;159,1;;
110801;0000;;70,2;;
110801;0100;;114,7;;
110801;0200;;81,5;;
110801;0300;;31,4;;
110801;0400;;19,4;;
110801;0500;;37,1;;
110801;0600;;44,5;;
110801;0700;;35,4;;
110801;0800;;91,2998;;
110801;0900;;67,3999;;
110801;1000;;65,7998;;
110801;1100;;52,8;;
110801;1200;;41,6;;
110801;1300;;47;;
110801;1400;;51,1;;
110801;1500;;48,2;;
110801;1600;;52,9;;
110801;1700;;34;;
110801;1800;;32,2;;
110801;1900;;29,6;;
110801;2000;;37,4;;
110801;2100;;26,1;;
110801;2200;;31,9;;
110801;2300;;35,3;;
110802;0000;;40,4;;
110802;0100;;70,8999;;
110802;0200;;54;;
110802;0300;;50,1;;
110802;0400;;28,3;;
110802;0500;;27,3;;
110802;0600;;27,8;;
110802;0700;;73,2998;;
110802;0800;;47,1;;
110802;0900;;63,2;;
110802;1000;;52,3;;
110802;1100;;53,2;;
110802;1200;;41,5;;
110802;1300;;25,6;;
110802;1400;;25,6;;
110802;1500;;64,6;;
110802;1600;;44,4;;
110802;1700;;50,8;;
110802;1800;;107;;
110802;1900;;121,3;;
110802;2000;;154,6;;
110802;2100;;122,7;;
110802;2200;;172,5;;
110802;2300;;145,7;;
110803;0000;;87,8999;;
110803;0100;;128,3;;
110803;0200;;106,4;;
110803;0300;;53;;
110803;0400;;34,5;;
110803;0500;;41,1;;
110803;0600;;36,3;;
110803;0700;;48,1;;
110803;0800;;44,7;;
110803;0900;;51,9;;
110803;1000;;30,6;;
110803;1100;;21,6;;
110803;1200;;23,6;;
110803;1300;;46,4;;
110803;1400;;35,2;;
110803;1500;;28,6;;
110803;1600;;31,1;;
110803;1700;;23;;
110803;1800;;197,6;;
110803;1900;;751,398;;
110803;2000;;773,198;;
110803;2100;;415,2;;
110803;2200;;308,9;;
110803;2300;;148,9;;
110804;0000;;67,1;;
110804;0100;;52,5;;
110804;0200;;31,5;;
110804;0300;;24,4;;
110804;0400;;28,3;;
110804;0500;;26,7;;
110804;0600;;32,1;;
110804;0700;;40,8;;
110804;0800;;33,1;;
110804;0900;;44;;
110804;1000;;15,9;;
110804;1100;;29,3;;
110804;1200;;24,7;;
110804;1300;;42,6;;
110804;1400;;34,2;;
110804;1500;;25,5;;
110804;1600;;21,1;;
110804;1700;;44,8;;
110804;1800;;33,6;;
110804;1900;;87,2998;;
110804;2000;;41,7;;
110804;2100;;26,8;;
110804;2200;;17,8;;
110804;2300;;31,8;;
110805;0000;;45,3;;
110805;0100;;43,5;;
110805;0200;;30,4;;
110805;0300;;34,2;;
110805;0400;;19;;
110805;0500;;15,2;;
110805;0600;;16,2;;
110805;0700;;11,3;;
110805;0800;;8,59998;;
110805;0900;;11,9;;
110805;1000;;12,4;;
110805;1100;;19,4;;
110805;1200;;22,5;;
110805;1300;;14,3;;
110805;1400;;8,59998;;
110805;1500;;18,4;;
110805;1600;;27,2;;
110805;1700;;41,6;;
110805;1800;;79,1;;
110805;1900;;68,2;;
110805;2000;;42,3;;
110805;2100;;33,4;;
110805;2200;;36,3;;
110805;2300;;26,3;;
110806;0000;;24,2;;
110806;0100;;23,4;;
110806;0200;;31,8;;
110806;0300;;26,8;;
110806;0400;;30,4;;
110806;0500;;35;;
110806;0600;;24,6;;
110806;0700;;40,6;;
110806;0800;;42,4;;
110806;0900;;43;;
110806;1000;;36,1;;
110806;1100;;20;;
110806;1200;;22,9;;
110806;1300;;;;
110806;1400;;59,4;;
110806;1500;;34,1;;
110806;1600;;37,4;;
110806;1700;;57,4;;
110806;1800;;88,2998;;
110806;1900;;225,6;;
110806;2000;;237,5;;
110806;2100;;346,6;;
110806;2200;;322,5;;
110806;2300;;354,9;;
110807;0000;;192,4;;
110807;0100;;252,2;;
110807;0200;;247,3;;
110807;0300;;142,5;;
110807;0400;;87,6;;
110807;0500;;68,8999;;
110807;0600;;65,7998;;
110807;0700;;102,6;;
110807;0800;;87,3999;;
110807;0900;;51,4;;
110807;1000;;107,6;;
110807;1100;;88,6;;
110807;1200;;115,7;;
110807;1300;;139,7;;
110807;1400;;248,7;;
110807;1500;;269,3;;
110807;1600;;160,1;;
110807;1700;;85,7998;;
110807;1800;;38;;
110807;1900;;37,1;;
110807;2000;;44;;
110807;2100;;30,8;;
110807;2200;;27,4;;
110807;2300;;23,8;;
110808;0000;;11,4;;
110808;0100;;9,29999;;
110808;0200;;11;;
110808;0300;;19,3;;
110808;0400;;12,6;;
110808;0500;;14,2;;
110808;0600;;12,8;;
110808;0700;;14,9;;
110808;0800;;28,3;;
110808;0900;;29,9;;
110808;1000;;22,6;;
110808;1100;;29,6;;
110808;1200;;22;;
110808;1300;;32,5;;
110808;1400;;29,5;;
110808;1500;;24,5;;
110808;1600;;19,5;;
110808;1700;;29,9;;
110808;1800;;21,5;;
110808;1900;;50,9;;
110808;2000;;43,2;;
110808;2100;;36,1;;
110808;2200;;39,6;;
110808;2300;;20,3;;
110809;0000;;27,3;;
110809;0100;;31,5;;
110809;0200;;23,2;;
110809;0300;;39,4;;
110809;0400;;38,7;;
110809;0500;;35,4;;
110809;0600;;43,5;;
110809;0700;;52,4;;
110809;0800;;40,8;;
110809;0900;;30,6;;
110809;1000;;33;;
110809;1100;;29,9;;
110809;1200;;24;;
110809;1300;;;;
110809;1400;;40,8;;
110809;1500;;35,4;;
110809;1600;;37,7;;
110809;1700;;31,9;;
110809;1800;;62,6;;
110809;1900;;206;;
110809;2000;;223,9;;
110809;2100;;58,3;;
110809;2200;;68,2998;;
110809;2300;;42,9;;
110810;0000;;38,6;;
110810;0100;;38,8;;
110810;0200;;28,4;;
110810;0300;;21,9;;
110810;0400;;32,7;;
110810;0500;;39,3;;
110810;0600;;30,7;;
110810;0700;;;;
110810;0800;;37;;
110810;0900;;27,4;;
110810;1000;;24,3;;
110810;1100;;28,6;;
110810;1200;;22,5;;
110810;1300;;;;
110810;1400;;;;
110810;1500;;27,1;;
110810;1600;;34,6;;
110810;1700;;28,4;;
110810;1800;;27,7;;
110810;1900;;38,2;;
110810;2000;;14,4;;
110810;2100;;9,09998;;
110810;2200;;19,5;;
110810;2300;;18,7;;
110811;0000;;27,6;;
110811;0100;;33,7;;
110811;0200;;15,7;;
110811;0300;;28,7;;
110811;0400;;20,5;;
110811;0500;;33,7;;
110811;0600;;34,2;;
110811;0700;;;;
110811;0800;;45,9;;
110811;0900;;33,2;;
110811;1000;;31,4;;
110811;1100;;19,4;;
110811;1200;;16,6;;
110811;1300;;17,1;;
110811;1400;;20,7;;
110811;1500;;33,8;;
110811;1600;;26,7;;
110811;1700;;30;;
110811;1800;;46,5;;
110811;1900;;95,8999;;
110811;2000;;97,1;;
110811;2100;;69,3999;;
110811;2200;;71;;
110811;2300;;68,6;;
110812;0000;;39,3;;
110812;0100;;52,8;;
110812;0200;;33,9;;
110812;0300;;28,6;;
110812;0400;;32,7;;
110812;0500;;15,9;;
110812;0600;;14,1;;
110812;0700;;51,9;;
110812;0800;;42,6;;
110812;0900;;58,3;;
110812;1000;;32,2;;
110812;1100;;31,4;;
110812;1200;;32,5;;
110812;1300;;38,7;;
110812;1400;;40,6;;
110812;1500;;23;;
110812;1600;;23,2;;
110812;1700;;66,3999;;
110812;1800;;90,6;;
110812;1900;;64,1;;
110812;2000;;115,5;;
110812;2100;;65,5;;
110812;2200;;45,8;;
110812;2300;;50,4;;
110813;0000;;41,1;;
110813;0100;;49,6;;
110813;0200;;39,4;;
110813;0300;;18,1;;
110813;0400;;39,8;;
110813;0500;;26,1;;
110813;0600;;25,4;;
110813;0700;;54,5;;
110813;0800;;30,9;;
110813;0900;;27,5;;
110813;1000;;31,3;;
110813;1100;;30,1;;
110813;1200;;34;;
110813;1300;;42,7;;
110813;1400;;31,2;;
110813;1500;;20,8;;
110813;1600;;28,5;;
110813;1700;;106,9;;
110813;1800;;146,2;;
110813;1900;;189,9;;
110813;2000;;280;;
110813;2100;;287,2;;
110813;2200;;568,698;;
110813;2300;;262,3;;
110814;0000;;176,7;;
110814;0100;;218;;
110814;0200;;307,4;;
110814;0300;;214,5;;
110814;0400;;169,1;;
110814;0500;;105;;
110814;0600;;104,2;;
110814;0700;;82,7998;;
110814;0800;;72;;
110814;0900;;51,4;;
110814;1000;;49,9;;
110814;1100;;31,2;;
110814;1200;;24,5;;
110814;1300;;39,9;;
110814;1400;;37,7;;
110814;1500;;23,3;;
110814;1600;;38,7;;
110814;1700;;50,2;;
110814;1800;;101;;
110814;1900;;124,1;;
110814;2000;;296,1;;
110814;2100;;287,8;;
110814;2200;;250,9;;
110814;2300;;239,3;;
110815;0000;;182,2;;
110815;0100;;67,5;;
110815;0200;;30,4;;
110815;0300;;30,5;;
110815;0400;;28,8;;
110815;0500;;40,9;;
110815;0600;;38,4;;
110815;0700;;;;
110815;0800;;53,3;;
110815;0900;;30;;
110815;1000;;33;;
110815;1100;;76,7;;
110815;1200;;142,9;;
110815;1300;;53;;
110815;1400;;46,1;;
110815;1500;;22,9;;
110815;1600;;23,3;;
110815;1700;;35,6;;
110815;1800;;37,8;;
110815;1900;;47,1;;
110815;2000;;62,9;;
110815;2100;;56,3;;
110815;2200;;46,4;;
110815;2300;;20,2;;
110816;0000;;14,5;;
110816;0100;;11,7;;
110816;0200;;13,8;;
110816;0300;;20,2;;
110816;0400;;14,6;;
110816;0500;;12,2;;
110816;0600;;24,4;;
110816;0700;;18;;
110816;0800;;14;;
110816;0900;;28;;
110816;1000;;37,3;;
110816;1100;;35,2;;
110816;1200;;22,3;;
110816;1300;;52,1;;
110816;1400;;28,6;;
110816;1500;;30,3;;
110816;1600;;25,9;;
110816;1700;;38,2;;
110816;1800;;47,3;;
110816;1900;;65,2;;
110816;2000;;29,8;;
110816;2100;;17,7;;
110816;2200;;21,8;;
110816;2300;;19,8;;
110817;0000;;28;;
110817;0100;;12,5;;
110817;0200;;10,9;;
110817;0300;;15,7;;
110817;0400;;5,8;;
110817;0500;;30,4;;
110817;0600;;32,6;;
110817;0700;;37,2;;
110817;0800;;32,7;;
110817;0900;;24,9;;
110817;1000;;55;;
110817;1100;;31,4;;
110817;1200;;50,3;;
110817;1300;;54,6;;
110817;1400;;29,1;;
110817;1500;;19,9;;
110817;1600;;50,2;;
110817;1700;;39,5;;
110817;1800;;94,8999;;
110817;1900;;159,6;;
110817;2000;;96,7998;;
110817;2100;;138;;
110817;2200;;89,5;;
110817;2300;;42,8;;
110818;0000;;24;;
110818;0100;;57;;
110818;0200;;35,3;;
110818;0300;;37,9;;
110818;0400;;69,2;;
110818;0500;;33,7;;
110818;0600;;43;;
110818;0700;;55,1;;
110818;0800;;41,7;;
110818;0900;;49,6;;
110818;1000;;30,7;;
110818;1100;;38,6;;
110818;1200;;36,1;;
110818;1300;;62,2;;
110818;1400;;43,2;;
110818;1500;;34,2;;
110818;1600;;30,8;;
110818;1700;;110,1;;
110818;1800;;300,4;;
110818;1900;;354,6;;
110818;2000;;318,8;;
110818;2100;;537,5;;
110818;2200;;842,698;;
110818;2300;;770,898;;
110819;0000;;615,398;;
110819;0100;;454,6;;
110819;0200;;404,7;;
110819;0300;;379,9;;
110819;0400;;162,8;;
110819;0500;;178,9;;
110819;0600;;176,3;;
110819;0700;;344,4;;
110819;0800;;258,8;;
110819;0900;;69,6;;
110819;1000;;37,9;;
110819;1100;;38,1;;
110819;1200;;45,1;;
110819;1300;;57,2;;
110819;1400;;47,4;;
110819;1500;;26,2;;
110819;1600;;26,1;;
110819;1700;;75,3999;;
110819;1800;;372,3;;
110819;1900;;385,7;;
110819;2000;;223,9;;
110819;2100;;315,5;;
110819;2200;;239,6;;
110819;2300;;234,1;;
110820;0000;;120,5;;
110820;0100;;173,3;;
110820;0200;;222,8;;
110820;0300;;182,3;;
110820;0400;;119,3;;
110820;0500;;105,4;;
110820;0600;;90;;
110820;0700;;97;;
110820;0800;;84,7998;;
110820;0900;;32,9;;
110820;1000;;25,1;;
110820;1100;;20,3;;
110820;1200;;21,2;;
110820;1300;;34,2;;
110820;1400;;48,2;;
110820;1500;;45,8;;
110820;1600;;40,3;;
110820;1700;;32,6;;
110820;1800;;35,8;;
110820;1900;;109,8;;
110820;2000;;77,2998;;
110820;2100;;333,6;;
110820;2200;;572,398;;
110820;2300;;286,9;;
110821;0000;;115,5;;
110821;0100;;147,2;;
110821;0200;;163,3;;
110821;0300;;120,6;;
110821;0400;;104,9;;
110821;0500;;74,8999;;
110821;0600;;31,8;;
110821;0700;;49,3;;
110821;0800;;55,8;;
110821;0900;;63,4;;
110821;1000;;86,6;;
110821;1100;;105,4;;
110821;1200;;30,6;;
110821;1300;;42,3;;
110821;1400;;31,7;;
110821;1500;;27,9;;
110821;1600;;24,6;;
110821;1700;;68;;
110821;1800;;429,3;;
110821;1900;;435,3;;
110821;2000;;675,6;;
110821;2100;;654,6;;
110821;2200;;475,5;;
110821;2300;;199,2;;
110822;0000;;126,9;;
110822;0100;;78,5;;
110822;0200;;77,5;;
110822;0300;;61,2;;
110822;0400;;48,3;;
110822;0500;;36,1;;
110822;0600;;41,7;;
110822;0700;;26,3;;
110822;0800;;66,6;;
110822;0900;;54,6;;
110822;1000;;70,3999;;
110822;1100;;134,3;;
110822;1200;;143;;
110822;1300;;43,5;;
110822;1400;;44,7;;
110822;1500;;55,4;;
110822;1600;;56,4;;
110822;1700;;72,3999;;
110822;1800;;101,6;;
110822;1900;;227,7;;
110822;2000;;122,7;;
110822;2100;;99,8999;;
110822;2200;;144,5;;
110822;2300;;107,1;;
110823;0000;;67,5;;
110823;0100;;79,6;;
110823;0200;;36,9;;
110823;0300;;38,2;;
110823;0400;;40,2;;
110823;0500;;20,4;;
110823;0600;;22,1;;
110823;0700;;93,5;;
110823;0800;;92,1;;
110823;0900;;136,9;;
110823;1000;;53,6;;
110823;1100;;47,4;;
110823;1200;;35,3;;
110823;1300;;82,3999;;
110823;1400;;79,6;;
110823;1500;;82,7998;;
110823;1600;;103,6;;
110823;1700;;109,1;;
110823;1800;;110,1;;
110823;1900;;132,6;;
110823;2000;;80,6;;
110823;2100;;127,5;;
110823;2200;;71,2998;;
110823;2300;;87,8999;;
110824;0000;;106,1;;
110824;0100;;31,5;;
110824;0200;;43,9;;
110824;0300;;53,8;;
110824;0400;;54,3;;
110824;0500;;83,2;;
110824;0600;;128,2;;
110824;0700;;262;;
110824;0800;;189,1;;
110824;0900;;85,2998;;
110824;1000;;40,4;;
110824;1100;;26,4;;
110824;1200;;20,6;;
110824;1300;;39,4;;
110824;1400;;23,5;;
110824;1500;;30,6;;
110824;1600;;30,4;;
110824;1700;;23,3;;
110824;1800;;168,8;;
110824;1900;;323,7;;
110824;2000;;313,2;;
110824;2100;;131,4;;
110824;2200;;79,6;;
110824;2300;;40,3;;
110825;0000;;34,3;;
110825;0100;;66,7998;;
110825;0200;;34,7;;
110825;0300;;46;;
110825;0400;;74,2998;;
110825;0500;;82,7;;
110825;0600;;156,3;;
110825;0700;;235,4;;
110825;0800;;155,2;;
110825;0900;;129,2;;
110825;1000;;49,2;;
110825;1100;;71,1;;
110825;1200;;54,6;;
110825;1300;;26;;
110825;1400;;29;;
110825;1500;;43,8;;
110825;1600;;36,5;;
110825;1700;;43,6;;
110825;1800;;22,5;;
110825;1900;;63,2;;
110825;2000;;45,6;;
110825;2100;;69,1;;
110825;2200;;73,2998;;
110825;2300;;56,8;;
110826;0000;;18,1;;
110826;0100;;23,7;;
110826;0200;;18,8;;
110826;0300;;32,1;;
110826;0400;;27,5;;
110826;0500;;24,8;;
110826;0600;;15,5;;
110826;0700;;33,3;;
110826;0800;;17,8;;
110826;0900;;25,4;;
110826;1000;;11,8;;
110826;1100;;34,7;;
110826;1200;;18,5;;
110826;1300;;32,2;;
110826;1400;;35,2;;
110826;1500;;31,6;;
110826;1600;;22,6;;
110826;1700;;28,5;;
110826;1800;;25;;
110826;1900;;49,8;;
110826;2000;;31,2;;
110826;2100;;18,9;;
110826;2200;;34,4;;
110826;2300;;31,5;;
110827;0000;;30,2;;
110827;0100;;51,9;;
110827;0200;;27,8;;
110827;0300;;49,5;;
110827;0400;;47,8;;
110827;0500;;30,5;;
110827;0600;;23,7;;
110827;0700;;57,8;;
110827;0800;;44,6;;
110827;0900;;47,3;;
110827;1000;;44,1;;
110827;1100;;37,3;;
110827;1200;;24;;
110827;1300;;31,5;;
110827;1400;;30,5;;
110827;1500;;28,4;;
110827;1600;;26,4;;
110827;1700;;37;;
110827;1800;;54,1;;
110827;1900;;;;
110827;2000;;94,2;;
110827;2100;;26,5;;
110827;2200;;32,2;;
110827;2300;;31,8;;
110828;0000;;15,5;;
110828;0100;;8,5;;
110828;0200;;11,3;;
110828;0300;;22,5;;
110828;0400;;12,9;;
110828;0500;;11,8;;
110828;0600;;13,8;;
110828;0700;;11,4;;
110828;0800;;12,6;;
110828;0900;;20,9;;
110828;1000;;13,1;;
110828;1100;;10,2;;
110828;1200;;17;;
110828;1300;;13,2;;
110828;1400;;27,4;;
110828;1500;;24,5;;
110828;1600;;38,2;;
110828;1700;;21,9;;
110828;1800;;34,6;;
110828;1900;;44;;
110828;2000;;33,7;;
110828;2100;;17,9;;
110828;2200;;16,9;;
110828;2300;;11,1;;
110829;0000;;30;;
110829;0100;;13,4;;
110829;0200;;11,1;;
110829;0300;;12,6;;
110829;0400;;5,6;;
110829;0500;;21,1;;
110829;0600;;22,5;;
110829;0700;;10,2;;
110829;0800;;36,6;;
110829;0900;;23,9;;
110829;1000;;35,7;;
110829;1100;;31,2;;
110829;1200;;28;;
110829;1300;;52,4;;
110829;1400;;45;;
110829;1500;;30,6;;
110829;1600;;38,1;;
110829;1700;;33,6;;
110829;1800;;53,3;;
110829;1900;;129,1;;
110829;2000;;125,9;;
110829;2100;;74,5;;
110829;2200;;111,3;;
110829;2300;;86,7998;;
110830;0000;;53;;
110830;0100;;47,2;;
110830;0200;;32,8;;
110830;0300;;39,1;;
110830;0400;;20,6;;
110830;0500;;29,2;;
110830;0600;;22,9;;
110830;0700;;31;;
110830;0800;;28,6;;
110830;0900;;33,2;;
110830;1000;;36,9;;
110830;1100;;42,4;;
110830;1200;;25,1;;
110830;1300;;91;;
110830;1400;;49,2;;
110830;1500;;26,8;;
110830;1600;;24,7;;
110830;1700;;29,6;;
110830;1800;;275,4;;
110830;1900;;560,3;;
110830;2000;;455,5;;
110830;2100;;237,8;;
110830;2200;;83,7998;;
110830;2300;;40,8;;
110831;0000;;31;;
110831;0100;;45,5;;
110831;0200;;56,7;;
110831;0300;;64,6;;
110831;0400;;74,2998;;
110831;0500;;29,4;;
110831;0600;;31,2;;
110831;0700;;92,2998;;
110831;0800;;153,8;;
110831;0900;;;;
110831;1000;;;;
110831;1100;;42,5;;
110831;1200;;77,3999;;
110831;1300;;80,1;;
110831;1400;;53,6;;
110831;1500;;47,9;;
110831;1600;;29,2;;
110831;1700;;30,8;;
110831;1800;;20,9;;
110831;1900;;112,5;;
110831;2000;;232,6;;
110831;2100;;283,2;;
110831;2200;;213,9;;
110831;2300;;360,5;;
110901;0000;;178,2;;
110901;0100;;35,7;;
110901;0200;;38,3;;
110901;0300;;20,7;;
110901;0400;;35,7;;
110901;0500;;30,5;;
110901;0600;;29;;
110901;0700;;80,3999;;
110901;0800;;46,9;;
110901;0900;;54,7;;
110901;1000;;30;;
110901;1100;;18,7;;
110901;1200;;36,2;;
110901;1300;;46;;
110901;1400;;22,7;;
110901;1500;;23,4;;
110901;1600;;30,3;;
110901;1700;;52,6;;
110901;1800;;58,8;;
110901;1900;;43,1;;
110901;2000;;39,7;;
110901;2100;;27,8;;
110901;2200;;34,4;;
110901;2300;;15,8;;
110902;0000;;16,9;;
110902;0100;;13;;
110902;0200;;14,5;;
110902;0300;;11,4;;
110902;0400;;13,3;;
110902;0500;;26;;
110902;0600;;27,7;;
110902;0700;;28,6;;
110902;0800;;25,6;;
110902;0900;;34,3;;
110902;1000;;36,8;;
110902;1100;;30,7;;
110902;1200;;26,3;;
110902;1300;;12,8;;
110902;1400;;25,6;;
110902;1500;;30;;
110902;1600;;32,4;;
110902;1700;;47,7;;
110902;1800;;96,7998;;
110902;1900;;115,8;;
110902;2000;;84;;
110902;2100;;39,4;;
110902;2200;;49,2;;
110902;2300;;24,8;;
110903;0000;;66,1;;
110903;0100;;44;;
110903;0200;;34,4;;
110903;0300;;13,9;;
110903;0400;;23,8;;
110903;0500;;25,6;;
110903;0600;;22,5;;
110903;0700;;38,2;;
110903;0800;;28,9;;
110903;0900;;35,4;;
110903;1000;;15;;
110903;1100;;16;;
110903;1200;;38;;
110903;1300;;41,7;;
110903;1400;;19,4;;
110903;1500;;22,2;;
110903;1600;;19,8;;
110903;1700;;39;;
110903;1800;;79,5;;
110903;1900;;75,2998;;
110903;2000;;87,7998;;
110903;2100;;83,7;;
110903;2200;;111,2;;
110903;2300;;60;;
110904;0000;;61,1;;
110904;0100;;53,8;;
110904;0200;;30,1;;
110904;0300;;43,3;;
110904;0400;;40,6;;
110904;0500;;23,9;;
110904;0600;;43,9;;
110904;0700;;54,5;;
110904;0800;;30,6;;
110904;0900;;29,8;;
110904;1000;;18,2;;
110904;1100;;7,2;;
110904;1200;;11,9;;
110904;1300;;6,8;;
110904;1400;;11;;
110904;1500;;15,6;;
110904;1600;;11,4;;
110904;1700;;23,1;;
110904;1800;;37,8;;
110904;1900;;56;;
110904;2000;;89,5;;
110904;2100;;82,6;;
110904;2200;;34,2;;
110904;2300;;30,9;;
110905;0000;;29,6;;
110905;0100;;28,9;;
110905;0200;;26,3;;
110905;0300;;30,6;;
110905;0400;;35,7;;
110905;0500;;31,7;;
110905;0600;;29,5;;
110905;0700;;38;;
110905;0800;;36,6;;
110905;0900;;31,4;;
110905;1000;;20,5;;
110905;1100;;25,3;;
110905;1200;;41,5;;
110905;1300;;64,5;;
110905;1400;;13,2;;
110905;1500;;17,6;;
110905;1600;;58,4;;
110905;1700;;48,2;;
110905;1800;;91,2;;
110905;1900;;105,3;;
110905;2000;;143,9;;
110905;2100;;91,5;;
110905;2200;;129,4;;
110905;2300;;149,5;;
110906;0000;;79,7;;
110906;0100;;54;;
110906;0200;;35,8;;
110906;0300;;34,5;;
110906;0400;;20,7;;
110906;0500;;35,8;;
110906;0600;;57,1;;
110906;0700;;95,6;;
110906;0800;;130,1;;
110906;0900;;41;;
110906;1000;;11,4;;
110906;1100;;19,3;;
110906;1200;;18,2;;
110906;1300;;15,1;;
110906;1400;;11,5;;
110906;1500;;7,2;;
110906;1600;;58,5;;
110906;1700;;51;;
110906;1800;;150;;
110906;1900;;175,3;;
110906;2000;;287,8;;
110906;2100;;405,1;;
110906;2200;;336,1;;
110906;2300;;191;;
110907;0000;;113,5;;
110907;0100;;90,7998;;
110907;0200;;117,4;;
110907;0300;;66,1;;
110907;0400;;23,4;;
110907;0500;;58,8;;
110907;0600;;39,1;;
110907;0700;;55,9;;
110907;0800;;61,9;;
110907;0900;;46,4;;
110907;1000;;46,8;;
110907;1100;;47,2;;
110907;1200;;15;;
110907;1300;;10,3;;
110907;1400;;6,8;;
110907;1500;;42,2;;
110907;1600;;17,6;;
110907;1700;;81,6;;
